ROM file,Host file,Iby file,Package,In/Out,Who,Why
resource\apps\MemSpyUI.rsc,/epoc32/data/z/resource/apps/memspyui.rsc,core/tools/memspyui.iby,app/rndtools,,,
resource\apps\MemSpyUI_aif.mif,/epoc32/data/z/resource/apps/memspyui_aif.mif,core/tools/memspyui.iby,app/rndtools,,,
resource\apps\messagessearchplugin.mif,/epoc32/data/z/resource/apps/messagessearchplugin.mif,core/app/messagessearchplugin.iby,app/organizer,,,
resource\apps\messagingprovidername.RSC,/epoc32/data/z/resource/apps/messagingprovidername.rsc,language/mw/serviceapiresource.iby,mw/serviceapi,,,
resource\apps\microsoft_brand_graphics.mif,/epoc32/data/z/resource/apps/microsoft_brand_graphics.mif,core/app/FSEmailFramework.iby,app/commonemail,,,
resource\apps\mmfolderuiextplugin.rsc,/epoc32/data/z/resource/apps/mmfolderuiextplugin.rsc,language/app/mmextensions_resources.iby,app/homescreen,,,
resource\apps\mmsui.mif,/epoc32/data/z/resource/apps/mmsui.mif,core/app/MmsUi.iby,app/messaging,,,
resource\apps\MmsViewer.rsc,/epoc32/data/z/resource/apps/mmsviewer.rsc,language/app/MmsUiResources.iby,app/messaging,,,
resource\apps\mmsviewer_aif.mif,/epoc32/data/z/resource/apps/mmsviewer_aif.mif,core/app/MmsUi.iby,app/messaging,,,
resource\apps\moveblocks.rsc,/epoc32/data/z/resource/apps/moveblocks.rsc,customervariant/app/qtdemoapps.iby,mw/qt,,,
resource\apps\MPFileDetails.rsc,/epoc32/data/z/resource/apps/mpfiledetails.rsc,language/app/filedetailsrsc.iby,app/videoplayer,,,
resource\apps\mpx.rsc,/epoc32/data/z/resource/apps/mpx.rsc,language/app/mpxmusicplayerapprsc.iby,app/musicplayer,,,
resource\apps\mpx_aif.mif,/epoc32/data/z/resource/apps/mpx_aif.mif,core/app/mpxmusicplayerapp.iby,app/musicplayer,,,
resource\apps\mpxaddtracksdialog.mif,/epoc32/data/z/resource/apps/mpxaddtracksdialog.mif,core/app/mpxaddtracksdialog.iby,app/musicplayer,,,
resource\apps\mpxaddtracksdialog.rsc,/epoc32/data/z/resource/apps/mpxaddtracksdialog.rsc,language/app/mpxaddtracksdialogrsc.iby,app/musicplayer,,,
resource\apps\mpxalbumarteditordialog.rsc,/epoc32/data/z/resource/apps/mpxalbumarteditordialog.rsc,language/app/mpxalbumarteditordialogrsc.iby,app/musicplayer,,,
resource\apps\mpxaudioeffectsview.rsc,/epoc32/data/z/resource/apps/mpxaudioeffectsview.rsc,language/app/mpxaudioeffectsviewrsc.iby,app/musicplayer,,,
resource\apps\mpxcollectiondbhgres.rsc,/epoc32/data/z/resource/apps/mpxcollectiondbhgres.rsc,language/app/mpxsqlitedbhgpluginrsc.iby,app/musicplayer,,,
resource\apps\mpxcollectiondbres.rsc,/epoc32/data/z/resource/apps/mpxcollectiondbres.rsc,language/app/mpxsqlitedbpluginrsc.iby,app/musicplayer,,,
resource\apps\mpxcollectionview.mif,/epoc32/data/z/resource/apps/mpxcollectionview.mif,core/app/mpxcollectionview.iby,app/musicplayer,,,
resource\apps\mpxcollectionview.rsc,/epoc32/data/z/resource/apps/mpxcollectionview.rsc,language/app/mpxcollectionviewrsc.iby,app/musicplayer,,,
resource\apps\mpxcollectionviewhg.mif,/epoc32/data/z/resource/apps/mpxcollectionviewhg.mif,core/app/mpxcollectionviewhg.iby,app/musicplayer,,,
resource\apps\mpxcollectionviewhg.rsc,/epoc32/data/z/resource/apps/mpxcollectionviewhg.rsc,language/app/mpxcollectionviewhgrsc.iby,app/musicplayer,,,
resource\apps\mpxcommoncontainer.rsc,/epoc32/data/z/resource/apps/mpxcommoncontainer.rsc,language/app/mpxcommoncontainerrsc.iby,app/musicplayer,,,
resource\apps\mpxcommonplaybackview.mif,/epoc32/data/z/resource/apps/mpxcommonplaybackview.mif,core/app/mpxcommonplaybackview.iby,app/musicplayer,,,
resource\apps\mpxcommonplaybackview.rsc,/epoc32/data/z/resource/apps/mpxcommonplaybackview.rsc,language/app/mpxcommonplaybackviewrsc.iby,app/musicplayer,,,
resource\apps\mpxcommonui.mif,/epoc32/data/z/resource/apps/mpxcommonui.mif,core/app/mpxcommonui.iby,app/musicplayer,,,
resource\apps\mpxcommonui.rsc,/epoc32/data/z/resource/apps/mpxcommonui.rsc,language/app/mpxcommonuirsc.iby,app/musicplayer,,,
resource\apps\mpxdbhgplugin.mif,/epoc32/data/z/resource/apps/mpxdbhgplugin.mif,core/app/mpxsqlitedbhgplugin.iby,app/musicplayer,,,
resource\apps\mpxdbplugin.mif,/epoc32/data/z/resource/apps/mpxdbplugin.mif,core/app/mpxsqlitedbplugin.iby,app/musicplayer,,,
resource\apps\mpxembeddedplaybackview.mif,/epoc32/data/z/resource/apps/mpxembeddedplaybackview.mif,core/app/mpxembeddedplaybackview.iby,app/musicplayer,,,
resource\apps\mpxembeddedplaybackview.rsc,/epoc32/data/z/resource/apps/mpxembeddedplaybackview.rsc,language/app/mpxembeddedplaybackviewrsc.iby,app/musicplayer,,,
resource\apps\mpxfmtx.rsc,/epoc32/data/z/resource/apps/mpxfmtx.rsc,language/app/mpxcommonplaybackviewrsc.iby,app/musicplayer,,,
resource\apps\mpxmainview.mif,/epoc32/data/z/resource/apps/mpxmainview.mif,core/app/mpxmainview.iby,app/musicplayer,,,
resource\apps\mpxmainview.rsc,/epoc32/data/z/resource/apps/mpxmainview.rsc,language/app/mpxmainviewrsc.iby,app/musicplayer,,,
resource\apps\mpxmediakeyhandler.mif,/epoc32/data/z/resource/apps/mpxmediakeyhandler.mif,core/app/mpxmediakeyhandler.iby,app/musicplayer,,,
resource\apps\mpxmediakeyhandler.rsc,/epoc32/data/z/resource/apps/mpxmediakeyhandler.rsc,language/app/mpxmediakeyhandlerrsc.iby,app/musicplayer,,,
resource\apps\mpxmediator.rsc,/epoc32/data/z/resource/apps/mpxmediator.rsc,language/mw/mpxharvesterrsc.iby,mw/mmappfw,,,
resource\apps\mpxmetadataeditordialog.rsc,/epoc32/data/z/resource/apps/mpxmetadataeditordialog.rsc,language/app/mpxmetadataeditordialogrsc.iby,app/musicplayer,,,
resource\apps\mpxpdplaybackview.rsc,/epoc32/data/z/resource/apps/mpxpdplaybackview.rsc,language/app/mpxpdplaybackviewrsc.iby,app/musicplayer,,,
resource\apps\mpxpdsbplaybackview.rsc,/epoc32/data/z/resource/apps/mpxpdsbplaybackview.rsc,language/app/mpxpdsbplaybackviewrsc.iby,app/musicplayer,,,
resource\apps\mpxplaybackview.rsc,/epoc32/data/z/resource/apps/mpxplaybackview.rsc,language/app/mpxplaybackviewrsc.iby,app/musicplayer,,,
resource\apps\mpxpodcastcollectionview.mif,/epoc32/data/z/resource/apps/mpxpodcastcollectionview.mif,core/app/mpxpodcastview.iby,app/musicplayer,,,
resource\apps\mpxpodcastcollectionview.rsc,/epoc32/data/z/resource/apps/mpxpodcastcollectionview.rsc,language/app/mpxpodcastviewrsc.iby,app/musicplayer,,,
resource\apps\mpxpodcastdbplugin.mif,/epoc32/data/z/resource/apps/mpxpodcastdbplugin.mif,core/app/mpxsqlitepodcastdbplugin.iby,app/musicplayer,,,
resource\apps\mpxpodcastplaybackview.mif,/epoc32/data/z/resource/apps/mpxpodcastplaybackview.mif,core/app/mpxpodcastplaybackview.iby,app/musicplayer,,,
resource\apps\mpxpodcastplaybackview.rsc,/epoc32/data/z/resource/apps/mpxpodcastplaybackview.rsc,language/app/mpxpodcastplaybackviewrsc.iby,app/musicplayer,,,
resource\apps\mpxscreensaverplugin.mif,/epoc32/data/z/resource/apps/mpxscreensaverplugin.mif,core/app/mpxscreensaverplugin.iby,app/musicplayer,,,
resource\apps\mpxscreensaverplugin.rsc,/epoc32/data/z/resource/apps/mpxscreensaverplugin.rsc,language/app/mpxscreensaverpluginrsc.iby,app/musicplayer,,,
resource\apps\mpxupnpbrowsedialog.rsc,/epoc32/data/z/resource/apps/mpxupnpbrowsedialog.rsc,language/app/mpxupnpbrowsedialogrsc.iby,app/musicplayer,,,
resource\apps\mpxupnpplaybackdialog.rsc,/epoc32/data/z/resource/apps/mpxupnpplaybackdialog.rsc,language/app/mpxupnpplaybackdialogrsc.iby,app/musicplayer,,,
resource\apps\mpxupnpplaybackview.rsc,/epoc32/data/z/resource/apps/mpxupnpplaybackview.rsc,language/app/mpxupnpplaybackviewrsc.iby,app/musicplayer,,,
resource\apps\mpxvideoplaybackcontrols.mif,/epoc32/data/z/resource/apps/mpxvideoplaybackcontrols.mif,core/app/mpxvideoplaybackcontrols.iby,app/videoplayer,,,
resource\apps\mpxvideoplaybackcontrols.rsc,/epoc32/data/z/resource/apps/mpxvideoplaybackcontrols.rsc,language/app/mpxvideoplaybackcontrolsrsc.iby,app/videoplayer,,,
resource\apps\mpxvideoplaybackviews.rsc,/epoc32/data/z/resource/apps/mpxvideoplaybackviews.rsc,language/app/mpxvideoplaybackviewsrsc.iby,app/videoplayer,,,
resource\apps\mpxvideoplayer.rsc,/epoc32/data/z/resource/apps/mpxvideoplayer.rsc,language/app/mpxvideoplayerresources.iby,app/videoplayer,,,
resource\apps\mpxvideoplayer_aif.mif,/epoc32/data/z/resource/apps/mpxvideoplayer_aif.mif,language/app/mpxvideoplayerresources.iby,app/videoplayer,,,
resource\apps\mpxwaitnotedialog.rsc,/epoc32/data/z/resource/apps/mpxwaitnotedialog.rsc,language/app/mpxwaitnotedialogrsc.iby,app/musicplayer,,,
resource\apps\MsgEditor.mif,/epoc32/data/z/resource/apps/msgeditor.mif,core/app/MsgEditor.iby,app/messaging,,,
resource\apps\msgeditor_ah.mif,/epoc32/data/z/resource/apps/msgeditor_ah.mif,core/app/MsgEditor.iby,app/messaging,,,
resource\apps\MsgMailEditor.rsc,/epoc32/data/z/resource/apps/msgmaileditor.rsc,language/app/MailEditorViewerResources.iby,app/messaging,,,
resource\apps\MsgMailEditor_aif.mif,/epoc32/data/z/resource/apps/msgmaileditor_aif.mif,core/app/MailEditorViewer.iby,app/messaging,,,
resource\apps\msgmailutils.mif,/epoc32/data/z/resource/apps/msgmailutils.mif,core/app/MailEditorViewer.iby,app/messaging,,,
resource\apps\MsgMailViewer.rsc,/epoc32/data/z/resource/apps/msgmailviewer.rsc,language/app/MailEditorViewerResources.iby,app/messaging,,,
resource\apps\msgurlhandler.mbm,/epoc32/data/z/resource/apps/msgurlhandler.mbm,msgurlhandler.iby,mw/messagingmw,,,
resource\apps\msgurlhandler.rsc,/epoc32/data/z/resource/apps/msgurlhandler.rsc,msgurlhandler.iby,mw/messagingmw,,,
resource\apps\msgurlhandler_loc.rsc,/epoc32/data/z/resource/apps/msgurlhandler_loc.rsc,msgurlhandler.iby,mw/messagingmw,,,
resource\apps\Muiu.mbm,/epoc32/data/z/resource/apps/muiu.mbm,core/app/Muiu.iby,app/messaging,,,
resource\apps\Muiu.mif,/epoc32/data/z/resource/apps/muiu.mif,core/app/Muiu.iby,app/messaging,,,
resource\apps\mulsliderwidget.mif,/epoc32/data/z/resource/apps/mulsliderwidget.mif,core/mw/mulsliderwidget.iby,mw/mmuifw,,,
resource\apps\multicaluidialog.mif,/epoc32/data/z/resource/apps/multicaluidialog.mif,core/app/multicaluidialog.iby,app/organizer,,,
resource\apps\multimediasearchplugin.mif,/epoc32/data/z/resource/apps/multimediasearchplugin.mif,core/app/multimediasearchplugin.iby,app/organizer,,,
resource\apps\musichomescreen.rsc,/epoc32/data/z/resource/apps/musichomescreen.rsc,language/app/musichomescreenrsc.iby,app/musicplayer,,,
resource\apps\musichomescreenicons.mif,/epoc32/data/z/resource/apps/musichomescreenicons.mif,core/app/musichomescreen.iby,app/musicplayer,,,
resource\apps\musindicatoricons.mbm,/epoc32/data/z/resource/apps/musindicatoricons.mbm,core/app/multimediasharing.iby,app/mmsharinguis,,,
resource\apps\musindicatoricons.mif,/epoc32/data/z/resource/apps/musindicatoricons.mif,core/app/multimediasharing.iby,app/mmsharinguis,,,
resource\apps\mussettingsplugin.mif,/epoc32/data/z/resource/apps/mussettingsplugin.mif,core/app/multimediasharing.iby,app/mmsharinguis,,,
resource\apps\musui.mbm,/epoc32/data/z/resource/apps/musui.mbm,core/app/multimediasharing.iby,app/mmsharinguis,,,
resource\apps\musui.rsc,/epoc32/data/z/resource/apps/musui.rsc,language/app/multimediasharingresources.iby,app/mmsharinguis,,,
resource\apps\musui_aif.mif,/epoc32/data/z/resource/apps/musui_aif.mif,core/app/multimediasharing.iby,app/mmsharinguis,,,
resource\apps\musuiicons.mif,/epoc32/data/z/resource/apps/musuiicons.mif,core/app/multimediasharing.iby,app/mmsharinguis,,,
resource\apps\musuitoolbaricons.mif,/epoc32/data/z/resource/apps/musuitoolbaricons.mif,core/app/multimediasharing.iby,app/mmsharinguis,,,
resource\apps\Negative.mif,/epoc32/data/z/resource/apps/negative.mif,core/app/ImageEditorNegativePlugin.iby,app/imgeditor,,,
resource\apps\NewContactLauncher.mif,/epoc32/data/z/resource/apps/newcontactlauncher.mif,core/app/Phonebook2.iby,app/contacts,,,
resource\apps\NewContactLauncher.rsc,/epoc32/data/z/resource/apps/newcontactlauncher.rsc,core/app/Phonebook2.iby,app/contacts,,,
resource\apps\nhdcamsettings.rsc,/epoc32/data/z/resource/apps/nhdcamsettings.rsc,language/app/cameraappresources.iby,app/camera,,,
resource\apps\notepad.rsc,/epoc32/data/z/resource/apps/notepad.rsc,language/app/notepadresources.iby,app/organizer,,,
resource\apps\Notepad_aif.mif,/epoc32/data/z/resource/apps/notepad_aif.mif,core/app/notepad.iby,app/organizer,,,
resource\apps\notespluginicons.mif,/epoc32/data/z/resource/apps/notespluginicons.mif,core/app/notessearchplugin.iby,app/organizer,,,
resource\apps\NotViewer.rsc,/epoc32/data/z/resource/apps/notviewer.rsc,language/app/MmsUiResources.iby,app/messaging,,,
resource\apps\notviewer_aif.mif,/epoc32/data/z/resource/apps/notviewer_aif.mif,core/app/MmsUi.iby,app/messaging,,,
resource\apps\NpdLib.mif,/epoc32/data/z/resource/apps/npdlib.mif,core/app/npdlib.iby,app/organizer,,,
resource\apps\NpdViewer.rsc,/epoc32/data/z/resource/apps/npdviewer.rsc,language/app/notepadresources.iby,app/organizer,,,
resource\apps\NpdViewer_aif.mif,/epoc32/data/z/resource/apps/npdviewer_aif.mif,core/app/npdviewer.iby,app/organizer,,,
resource\apps\NSmlDMSync.mbm,/epoc32/data/z/resource/apps/nsmldmsync.mbm,core/app/omadmappui.iby,app/devicecontrol,,,
resource\apps\NSmlDMSync.mif,/epoc32/data/z/resource/apps/nsmldmsync.mif,core/app/omadmappui.iby,app/devicecontrol,,,
resource\apps\NSmlDMSync.rsc,/epoc32/data/z/resource/apps/nsmldmsync.rsc,language/app/omadmappuiresources.iby,app/devicecontrol,,,
resource\apps\NSmlDMSync_aif.mif,/epoc32/data/z/resource/apps/nsmldmsync_aif.mif,core/app/omadmappui.iby,app/devicecontrol,,,
resource\apps\NSmlDSSync.mif,/epoc32/data/z/resource/apps/nsmldssync.mif,core/app/OmaDsAppUi.iby,app/contentcontrol,,,
resource\apps\NSmlDSSync.rsc,/epoc32/data/z/resource/apps/nsmldssync.rsc,language/app/OmaDsAppUiResources.iby,app/contentcontrol,,,
resource\apps\NSmlDSSync_aif.mif,/epoc32/data/z/resource/apps/nsmldssync_aif.mif,core/app/OmaDsAppUi.iby,app/contentcontrol,,,
resource\apps\OnlineSupport.rsc,/epoc32/data/z/resource/apps/onlinesupport.rsc,language/app/onlinesupportresources.iby,app/devicecontrol,,,
resource\apps\Operatormenu.rsc,/epoc32/data/z/resource/apps/operatormenu.rsc,language/app/OperatorMenuResources.iby,app/webuis,,,
resource\apps\Operatormenu_aif.mif,/epoc32/data/z/resource/apps/operatormenu_aif.mif,core/app/operatormenu.iby,app/webuis,,,
resource\apps\ovi_brand_graphics.mif,/epoc32/data/z/resource/apps/ovi_brand_graphics.mif,core/app/FSEmailFramework.iby,app/commonemail,,,
resource\apps\paintcursor.mif,/epoc32/data/z/resource/apps/paintcursor.mif,core/mw/btkeyboard.iby,mw/btservices,,,
resource\apps\PaintCursor.rsc,/epoc32/data/z/resource/apps/paintcursor.rsc,language/mw/btkeyboard_resources.iby,mw/btservices,,,
resource\apps\paintcursor_aif.mif,/epoc32/data/z/resource/apps/paintcursor_aif.mif,core/mw/btkeyboard.iby,mw/btservices,,,
resource\apps\pathstroke.rsc,/epoc32/data/z/resource/apps/pathstroke.rsc,customervariant/app/qtdemoapps.iby,mw/qt,,,
resource\apps\pbk2rclactionutils.rsc,/epoc32/data/z/resource/apps/pbk2rclactionutils.rsc,language/app/pbk2rclcontactactionserviceresources.iby,app/contacts,,,
resource\apps\pbk2rclcallplugin.mif,/epoc32/data/z/resource/apps/pbk2rclcallplugin.mif,core/app/pbk2rclcontactactionservice.iby,app/contacts,,,
resource\apps\pbk2rclcallplugin.rsc,/epoc32/data/z/resource/apps/pbk2rclcallplugin.rsc,language/app/pbk2rclcontactactionserviceresources.iby,app/contacts,,,
resource\apps\pbk2rclengine.mif,/epoc32/data/z/resource/apps/pbk2rclengine.mif,core/app/pbk2remotecontactlookup.iby,app/contacts,,,
resource\apps\pbk2rclpocplugin.mif,/epoc32/data/z/resource/apps/pbk2rclpocplugin.mif,core/app/pbk2rclcontactactionservice.iby,app/contacts,,,
resource\apps\pbk2rclpocplugin.rsc,/epoc32/data/z/resource/apps/pbk2rclpocplugin.rsc,language/app/pbk2rclcontactactionserviceresources.iby,app/contacts,,,
resource\apps\pbk2rclsaveascontactplugin.mif,/epoc32/data/z/resource/apps/pbk2rclsaveascontactplugin.mif,core/app/pbk2rclcontactactionservice.iby,app/contacts,,,
resource\apps\pbk2rclsaveascontactplugin.rsc,/epoc32/data/z/resource/apps/pbk2rclsaveascontactplugin.rsc,language/app/pbk2rclcontactactionserviceresources.iby,app/contacts,,,
resource\apps\pbk2rclsendbusinesscardplugin.mif,/epoc32/data/z/resource/apps/pbk2rclsendbusinesscardplugin.mif,core/app/pbk2rclcontactactionservice.iby,app/contacts,,,
resource\apps\pbk2rclsendbusinesscardpluginimpl.rsc,/epoc32/data/z/resource/apps/pbk2rclsendbusinesscardpluginimpl.rsc,language/app/pbk2rclcontactactionserviceresources.iby,app/contacts,,,
resource\apps\pbk2rclsendplugin.mif,/epoc32/data/z/resource/apps/pbk2rclsendplugin.mif,core/app/pbk2rclcontactactionservice.iby,app/contacts,,,
resource\apps\pbk2rclsendplugin.rsc,/epoc32/data/z/resource/apps/pbk2rclsendplugin.rsc,language/app/pbk2rclcontactactionserviceresources.iby,app/contacts,,,
resource\apps\Pbk2ServerApp.rsc,/epoc32/data/z/resource/apps/pbk2serverapp.rsc,language/app/Phonebook2Resources.iby,app/contacts,,,
resource\apps\pcres.rsc,/epoc32/data/z/resource/apps/pcres.rsc,language/app/mpxsqlitepodcastdbpluginrsc.iby,app/musicplayer,,,
resource\apps\peninputgenericitut.mif,/epoc32/data/z/resource/apps/peninputgenericitut.mif,customer/mw/peninputgenericitut_variant.iby,mw/inputmethods,,,
resource\apps\peninputmodeswitcher.mif,/epoc32/data/z/resource/apps/peninputmodeswitcher.mif,core/mw/peninputcommonctrls.iby,mw/inputmethods,,,
resource\apps\peninputserver.rsc,/epoc32/data/z/resource/apps/peninputserver.rsc,core/mw/peninputarc.iby,mw/inputmethods,,,
resource\apps\peninputsetting.rsc,/epoc32/data/z/resource/apps/peninputsetting.rsc,language/mw/peninputarcresources.iby,mw/inputmethods,,,
resource\apps\peninputsplititut.mif,/epoc32/data/z/resource/apps/peninputsplititut.mif,customer/mw/peninputsplititut_variant.iby,mw/inputmethods,,,
resource\apps\PeninputVkbKr.mif,/epoc32/data/z/resource/apps/peninputvkbkr.mif,customer/mw/PeninputVkbKr.iby,mw/inputmethods,,,
resource\apps\PerfMon.rsc,/epoc32/data/z/resource/apps/perfmon.rsc,core/tools/perfmon.iby,app/rndtools,,,
resource\apps\PerfMon_aif.mif,/epoc32/data/z/resource/apps/perfmon_aif.mif,core/tools/perfmon.iby,app/rndtools,,,
resource\apps\Phonebook.mbm,/epoc32/data/z/resource/apps/phonebook.mbm,core/app/Phonebook.iby,app/contacts,,,
resource\apps\Phonebook.mif,/epoc32/data/z/resource/apps/phonebook.mif,core/app/Phonebook.iby,app/contacts,,,
resource\apps\Phonebook2.mbm,/epoc32/data/z/resource/apps/phonebook2.mbm,core/app/Phonebook2.iby,app/contacts,,,
resource\apps\Phonebook2.mif,/epoc32/data/z/resource/apps/phonebook2.mif,core/app/Phonebook2.iby,app/contacts,,,
resource\apps\Phonebook2.rsc,/epoc32/data/z/resource/apps/phonebook2.rsc,language/app/Phonebook2Resources.iby,app/contacts,,,
resource\apps\Phonebook2_aif.mif,/epoc32/data/z/resource/apps/phonebook2_aif.mif,core/app/Phonebook2.iby,app/contacts,,,
resource\apps\phonebook2ece.mif,/epoc32/data/z/resource/apps/phonebook2ece.mif,core/app/Phonebook2.iby,app/contacts,,,
resource\apps\Phonebook_aif.mif,/epoc32/data/z/resource/apps/phonebook_aif.mif,core/app/Phonebook.iby,app/contacts,,,
resource\apps\PhoneUI.mif,/epoc32/data/z/resource/apps/phoneui.mif,core/app/phoneui.iby,app/phone,,,
resource\apps\phoneui.rsc,/epoc32/data/z/resource/apps/phoneui.rsc,language/app/phoneuiresources.iby,app/phone,,,
resource\apps\phoneui_aif.mif,/epoc32/data/z/resource/apps/phoneui_aif.mif,core/app/phoneui.iby,app/phone,,,
resource\apps\phoneuitouch.rsc,/epoc32/data/z/resource/apps/phoneuitouch.rsc,language/app/phoneuiresources.iby,app/phone,,,
resource\apps\phoneuivoip.rsc,/epoc32/data/z/resource/apps/phoneuivoip.rsc,language/app/phoneuiresourcesvoip.iby,app/phone,,,
resource\apps\pnpprovisioning.rsc,/epoc32/data/z/resource/apps/pnpprovisioning.rsc,language/app/pnpresources.iby,app/devicecontrol,,,
resource\apps\Podcast.mif,/epoc32/data/z/resource/apps/podcast.mif,core/app/podcatcher.iby,app/podcatcher,,,
resource\apps\presencetrafficlights.mif,/epoc32/data/z/resource/apps/presencetrafficlights.mif,core/app/presencetrafficlights.iby,app/contacts,,,
resource\apps\previewer.rsc,/epoc32/data/z/resource/apps/previewer.rsc,customervariant/app/qtdemoapps.iby,mw/qt,,,
resource\apps\profileapp.rsc,/epoc32/data/z/resource/apps/profileapp.rsc,language/app/profileresources.iby,app/profile,,,
resource\apps\ProfileApp_aif.mif,/epoc32/data/z/resource/apps/profileapp_aif.mif,core/app/profile.iby,app/profile,,,
